ts,cpu1,cpu2,cpu3,cpu4,total,available,percent,used,free,active,inactive,read_count,write_count,read_bytes,write_bytes,read_time,write_timelo_bytes_sent,lo_bytes_recv,lo_packets_sent,lo_packets_recv,ens3_bytes_sent,ens3_bytes_recv,ens3_packets_sent,ens3_packets_recv,docker0_bytes_sent,docker0_bytes_recv,docker0_packets_sent,docker0_packets_recv,br-e6ac0c9a60bf_bytes_sent,br-e6ac0c9a60bf_bytes_recv,br-e6ac0c9a60bf_packets_sent,br-e6ac0c9a60bf_packets_recv,vethc2e4129_bytes_sent,vethc2e4129_bytes_recv,vethc2e4129_packets_sent,vethc2e4129_packets_recv,vethf3e70a1_bytes_sent,vethf3e70a1_bytes_recv,vethf3e70a1_packets_sent,vethf3e70a1_packets_recv,vethe5e057b_bytes_sent,vethe5e057b_bytes_recv,vethe5e057b_packets_sent,vethe5e057b_packets_recv,veth5ac51d4_bytes_sent,veth5ac51d4_bytes_recv,veth5ac51d4_packets_sent,veth5ac51d4_packets_recv,veth26967c2_bytes_sent,veth26967c2_bytes_recv,veth26967c2_packets_sent,veth26967c2_packets_recv,vethdda59fb_bytes_sent,vethdda59fb_bytes_recv,vethdda59fb_packets_sent,vethdda59fb_packets_recv,veth13e81f4_bytes_sent,veth13e81f4_bytes_recv,veth13e81f4_packets_sent,veth13e81f4_packets_recv,vetha3f20d0_bytes_sent,vetha3f20d0_bytes_recv,vetha3f20d0_packets_sent,vetha3f20d0_packets_recv,veth88f56d4_bytes_sent,veth88f56d4_bytes_recv,veth88f56d4_packets_sent,veth88f56d4_packets_recv,
1648023667.2573924,0.0,0.0,0.0,0.0,16780898304,13783691264,17.9,2648678400,4145987584,1978097664,9670246400,26413,2969941,1163734016,31745696768,6486,3681397,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023667.5104365,0.0,0.0,0.0,0.0,16780898304,13783691264,17.9,2648678400,4145987584,1978097664,9670270976,26413,2969941,1163734016,31745696768,6486,3681397,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023667.7633536,0.0,0.0,0.0,0.0,16780898304,13783699456,17.9,2648670208,4145995776,1978093568,9670279168,26413,2969941,1163734016,31745696768,6486,3681397,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023668.016369,3.8,4.0,0.0,0.0,16780898304,13783625728,17.9,2648743936,4145922048,1978093568,9670279168,26413,2969941,1163734016,31745696768,6486,3681397,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023668.2693431,0.0,0.0,0.0,0.0,16780898304,13783625728,17.9,2648743936,4145922048,1978093568,9670279168,26413,2969941,1163734016,31745696768,6486,3681397,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023668.5220513,0.0,0.0,0.0,0.0,16780898304,13783633920,17.9,2648735744,4145930240,1978097664,9670299648,26413,2969978,1163734016,31745889280,6486,3681456,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023668.7750626,0.0,0.0,3.8,0.0,16780898304,13783699456,17.9,2648670208,4145995776,1978093568,9670324224,26413,2969978,1163734016,31745889280,6486,3681456,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023669.0279517,0.0,0.0,0.0,0.0,16780898304,13783691264,17.9,2648678400,4145987584,1978097664,9670344704,26413,2969978,1163734016,31745889280,6486,3681456,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023669.2808332,4.0,0.0,4.0,3.8,16780898304,13783691264,17.9,2648678400,4145987584,1978097664,9670406144,26413,2969978,1163734016,31745889280,6486,3681456,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
1648023669.5336444,0.0,3.8,0.0,3.8,16780898304,13783691264,17.9,2648678400,4145987584,1978093568,9670344704,26413,2969978,1163734016,31745889280,6486,3681456,18451804,18451804,139943,139943,132160631,1807197995,591138,1714795,0,0,0,0,74197896,86122231,611715,612296,17003699,0,77825,0,17007226,3812,77872,45,17012559,4946,77853,37,314345984,266569153,1078628,742549,18820345,14415,78038,224,17002227,0,77816,0,20464936,1216525,89419,12785,306667034,303255874,1134056,1106078,116391498,152609196,611289,798160,
